word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
questionnaire,K,W,EH,S,CH,AH,N,EH,R,,,,,,,,,
quetzal,K,EH,T,S,AA,L,,,,,,,,,,,,
queue,K,Y,UW,,,,,,,,,,,,,,,
quibbles,K,W,IH,B,AH,L,Z,,,,,,,,,,,
quiche,K,IY,SH,,,,,,,,,,,,,,,
quickie,K,W,IH,K,IY,,,,,,,,,,,,,
quicklime,K,W,IH,K,L,AY,M,,,,,,,,,,,
quickness,K,W,IH,K,N,AH,S,,,,,,,,,,,
quicksand,K,W,IH,K,S,AE,N,D,,,,,,,,,,
quicksilver,K,W,IH,K,S,IH,L,V,ER,,,,,,,,,
quid,K,W,IH,D,,,,,,,,,,,,,,
quietness,K,W,AY,AH,T,N,AH,S,,,,,,,,,,
quietude,K,W,AY,AH,T,UW,D,,,,,,,,,,,
quietus,K,W,IY,T,AH,S,,,,,,,,,,,,
quills,K,W,IH,L,Z,,,,,,,,,,,,,
quilt,K,W,IH,L,T,,,,,,,,,,,,,
quilter,K,W,IH,L,T,ER,,,,,,,,,,,,
quince,K,W,IH,N,S,,,,,,,,,,,,,
quinine,K,W,AY,N,AY,N,,,,,,,,,,,,
quinoa,K,W,IH,N,OW,AH,,,,,,,,,,,,
quint,K,W,IH,N,T,,,,,,,,,,,,,
quintals,K,W,IH,N,T,AH,L,Z,,,,,,,,,,
quintessence,K,W,IH,N,T,EH,S,AH,N,S,,,,,,,,
quintet,K,W,IH,N,T,EH,T,,,,,,,,,,,
quintillion,K,W,IH,N,T,IH,L,Y,AH,N,,,,,,,,
quintuplicate,K,W,IH,N,T,AH,P,L,AY,S,AH,T,,,,,,
quip,K,W,IH,P,,,,,,,,,,,,,,
quirk,K,W,ER,K,,,,,,,,,,,,,,
quirkiness,K,W,ER,K,IY,N,AH,S,,,,,,,,,,
quitclaim,K,W,IH,T,K,L,EY,M,,,,,,,,,,
quitter,K,W,IH,T,ER,,,,,,,,,,,,,
quiver,K,W,IH,V,ER,,,,,,,,,,,,,
quiz,K,W,IH,Z,,,,,,,,,,,,,,
quizmaster,K,W,IH,Z,M,AE,S,T,ER,,,,,,,,,
quizzes,K,W,IH,Z,IH,Z,,,,,,,,,,,,
quondam,K,W,AA,N,D,AH,M,,,,,,,,,,,
quorum,K,W,AO,R,AH,M,,,,,,,,,,,,
quota,K,W,OW,T,AH,,,,,,,,,,,,,
quotation,K,W,OW,T,EY,SH,AH,N,,,,,,,,,,
quotes,K,W,OW,T,S,,,,,,,,,,,,,
quoth,K,W,OW,TH,,,,,,,,,,,,,,
quotidian,K,W,AH,T,IH,D,IY,AH,N,,,,,,,,,
quotient,K,W,OW,SH,AH,N,T,,,,,,,,,,,
rabbi,R,AE,B,AY,,,,,,,,,,,,,,
rabbit,R,AE,B,AH,T,,,,,,,,,,,,,
rabble,R,AE,B,AH,L,,,,,,,,,,,,,
rabies,R,EY,B,IY,Z,,,,,,,,,,,,,
raccoon,R,AE,K,UW,N,,,,,,,,,,,,,
race,R,EY,S,,,,,,,,,,,,,,,
racecar,R,EY,S,K,AA,R,,,,,,,,,,,,
racecourse,R,EY,S,K,OW,R,S,,,,,,,,,,,
racehorse,R,EY,S,HH,AO,R,S,,,,,,,,,,,
racer,R,EY,S,ER,,,,,,,,,,,,,,
racetrack,R,EY,S,T,R,AE,K,,,,,,,,,,,
raceway,R,EY,S,W,EY,,,,,,,,,,,,,
racialism,R,EY,SH,AH,L,IH,Z,AH,M,,,,,,,,,
racism,R,EY,S,IH,Z,AH,M,,,,,,,,,,,
racists,R,EY,S,IH,S,T,S,,,,,,,,,,,
rack,R,AE,K,,,,,,,,,,,,,,,
racket,R,AE,K,IH,T,,,,,,,,,,,,,
raconteur,R,AE,K,AA,N,T,UW,R,,,,,,,,,,
racquet,R,AE,K,IH,T,,,,,,,,,,,,,
racquetball,R,AE,K,AH,T,B,AO,L,,,,,,,,,,
radar,R,EY,D,AA,R,,,,,,,,,,,,,
radials,R,EY,D,IY,AH,L,Z,,,,,,,,,,,
radiance,R,EY,D,IY,AH,N,S,,,,,,,,,,,
radiator,R,EY,D,IY,EY,T,ER,,,,,,,,,,,
radicalism,R,AE,D,IH,K,AH,L,IH,Z,AH,M,,,,,,,
radicchio,R,AH,D,IH,K,IY,OW,,,,,,,,,,,
radii,R,EY,D,IY,AY,,,,,,,,,,,,,
radio,R,EY,D,IY,OW,,,,,,,,,,,,,
radioactivity,R,EY,D,IY,OW,AE,K,T,IH,V,AH,T,IY,,,,,
radiocarbon,R,EY,D,IY,OW,K,AA,R,B,AH,N,,,,,,,
radiogram,R,EY,D,IY,OW,G,R,AE,M,,,,,,,,,
radiograph,R,EY,D,IY,OW,G,R,AE,F,,,,,,,,,
radioisotope,R,EY,D,IY,OY,S,AH,T,OW,P,,,,,,,,
radiologist,R,EY,D,IY,AA,L,AH,JH,IH,S,T,,,,,,,
radiology,R,EY,D,IY,AA,L,AH,JH,IY,,,,,,,,,
radioman,R,EY,D,IY,OW,M,AE,N,,,,,,,,,,
radiomen,R,EY,D,IY,OW,M,EH,N,,,,,,,,,,
radiometer,R,EY,D,IY,OW,M,IY,T,ER,,,,,,,,,
radionuclide,R,EY,D,IY,OW,N,UW,K,L,AY,D,,,,,,,
radiotherapy,R,EY,D,IY,OW,TH,EH,R,AH,P,IY,,,,,,,
radish,R,AE,D,IH,SH,,,,,,,,,,,,,
radium,R,EY,D,IY,AH,M,,,,,,,,,,,,
radius,R,EY,D,IY,AH,S,,,,,,,,,,,,
radix,R,AE,D,AH,K,S,,,,,,,,,,,,
radon,R,EY,D,AA,N,,,,,,,,,,,,,
raffia,R,AE,F,IY,AH,,,,,,,,,,,,,
raffle,R,AE,F,AH,L,,,,,,,,,,,,,
raft,R,AE,F,T,,,,,,,,,,,,,,
rafter,R,AE,F,T,ER,,,,,,,,,,,,,
rag,R,AE,G,,,,,,,,,,,,,,,
raga,R,AE,G,AH,,,,,,,,,,,,,,
ragamuffin,R,AE,G,AH,M,AH,F,AH,N,,,,,,,,,
rage,R,EY,JH,,,,,,,,,,,,,,,
ragout,R,AE,G,AW,T,,,,,,,,,,,,,
ragtag,R,AE,G,T,AE,G,,,,,,,,,,,,
ragtime,R,AE,G,T,AY,M,,,,,,,,,,,,
ragwort,R,AE,G,W,AH,R,T,,,,,,,,,,,
raid,R,EY,D,,,,,,,,,,,,,,,
raider,R,EY,D,ER,,,,,,,,,,,,,,
rail,R,EY,L,,,,,,,,,,,,,,,
railbird,R,EY,L,B,ER,D,,,,,,,,,,,,
railcar,R,EY,L,K,AA,R,,,,,,,,,,,,
railhead,R,EY,L,HH,EH,D,,,,,,,,,,,,
railroad,R,EY,L,R,OW,D,,,,,,,,,,,,
railroadcrossing,R,EY,L,R,OW,D,K,R,AO,S,IH,NG,,,,,,
railroadtracks,R,EY,L,R,OW,D,T,R,AE,K,S,,,,,,,
railway,R,EY,L,W,EY,,,,,,,,,,,,,
raiment,R,EY,M,AH,N,T,,,,,,,,,,,,
rain,R,EY,N,,,,,,,,,,,,,,,
rainboots,R,EY,N,B,UW,T,S,,,,,,,,,,,
rainbow,R,EY,N,B,OW,,,,,,,,,,,,,
raincoat,R,EY,N,K,OW,T,,,,,,,,,,,,
raindrop,R,EY,N,D,R,AA,P,,,,,,,,,,,
rainfall,R,EY,N,F,AO,L,,,,,,,,,,,,
rainforest,R,AY,N,F,AO,R,AH,S,T,,,,,,,,,
rainmaker,R,EY,N,M,EY,K,ER,,,,,,,,,,,
rainstorm,R,EY,N,S,T,AO,R,M,,,,,,,,,,
rainwater,R,EY,N,W,AO,T,ER,,,,,,,,,,,
raiser,R,EY,Z,ER,,,,,,,,,,,,,,
raisin,R,EY,Z,IH,N,,,,,,,,,,,,,
raisins,R,EY,Z,AH,N,Z,,,,,,,,,,,,
rake,R,EY,K,,,,,,,,,,,,,,,
rallies,R,AE,L,IY,Z,,,,,,,,,,,,,
ram,R,AE,M,,,,,,,,,,,,,,,
rambler,R,AE,M,B,L,ER,,,,,,,,,,,,
ramblings,R,AE,M,B,AH,L,IH,NG,Z,,,,,,,,,
ramjet,R,AE,M,JH,EH,T,,,,,,,,,,,,
rammer,R,AE,M,ER,,,,,,,,,,,,,,
ramp,R,AE,M,P,,,,,,,,,,,,,,
rampage,R,AE,M,P,EY,JH,,,,,,,,,,,,
rampart,R,AE,M,P,AA,R,T,,,,,,,,,,,
ramrod,R,AE,M,R,AA,D,,,,,,,,,,,,
ranch,R,AE,N,CH,,,,,,,,,,,,,,
rancher,R,AE,N,CH,ER,,,,,,,,,,,,,
ranchero,R,AA,N,CH,EH,R,OW,,,,,,,,,,,
randomization,R,AE,N,D,AH,M,AH,Z,EY,SH,AH,N,,,,,,
range,R,EY,N,JH,,,,,,,,,,,,,,
rangeland,R,EY,N,JH,L,AE,N,D,,,,,,,,,,
ranger,R,EY,N,JH,ER,,,,,,,,,,,,,
rank,R,AE,NG,K,,,,,,,,,,,,,,
ransom,R,AE,N,S,AH,M,,,,,,,,,,,,
rant,R,AE,N,T,,,,,,,,,,,,,,
ranunculus,R,AH,N,AH,NG,K,Y,AH,L,AH,S,,,,,,,
rap,R,AE,P,,,,,,,,,,,,,,,
rapacity,R,AE,P,EY,S,AH,T,IY,,,,,,,,,,
rape,R,EY,P,,,,,,,,,,,,,,,
rapeseed,R,EY,P,S,IY,D,,,,,,,,,,,,
rapidity,R,AH,P,IH,D,AH,T,IY,,,,,,,,,,
rapier,R,EY,P,IY,ER,,,,,,,,,,,,,
rapist,R,EY,P,IH,S,T,,,,,,,,,,,,
rapper,R,AE,P,ER,,,,,,,,,,,,,,
rapport,R,AE,P,AO,R,,,,,,,,,,,,,
rapprochement,R,AE,P,R,OW,SH,M,AA,N,,,,,,,,,
rapscallion,R,AE,P,S,K,AO,L,Y,AH,N,,,,,,,,
raptor,R,AE,P,T,ER,,,,,,,,,,,,,
rapture,R,AE,P,CH,ER,,,,,,,,,,,,,
rarity,R,EH,R,AH,T,IY,,,,,,,,,,,,
rascal,R,AE,S,K,AH,L,,,,,,,,,,,,
rash,R,AE,SH,,,,,,,,,,,,,,,
rasp,R,AE,S,P,,,,,,,,,,,,,,
raspberry,R,AE,Z,B,EH,R,IY,,,,,,,,,,,
rat,R,AE,T,,,,,,,,,,,,,,,
ratatouille,R,AE,T,AH,T,UW,Y,,,,,,,,,,,
ratchet,R,AE,CH,AH,T,,,,,,,,,,,,,
rate,R,EY,T,,,,,,,,,,,,,,,
ratfink,R,AE,T,F,IH,NG,K,,,,,,,,,,,
ratification,R,AE,T,AH,F,AH,K,EY,SH,AH,N,,,,,,,
ratio,R,EY,SH,IY,OW,,,,,,,,,,,,,
ratiocination,R,AE,SH,IY,OW,S,AH,N,EY,SH,AH,N,,,,,,
ration,R,AE,SH,AH,N,,,,,,,,,,,,,
rationale,R,AE,SH,AH,N,AE,L,,,,,,,,,,,
rationalist,R,AE,SH,AH,N,AE,L,IH,S,T,,,,,,,,
rattail,R,AE,T,EY,L,,,,,,,,,,,,,
rattan,R,AE,T,AE,N,,,,,,,,,,,,,
rattle,R,AE,T,AH,L,,,,,,,,,,,,,
rattler,R,AE,T,AH,L,ER,,,,,,,,,,,,
rattlesnake,R,AE,T,AH,L,S,N,EY,K,,,,,,,,,
rattrap,R,AE,T,R,AE,P,,,,,,,,,,,,
raunchier,R,AO,NG,K,AY,AH,R,,,,,,,,,,,
raunchy,R,AO,N,CH,IY,,,,,,,,,,,,,
ravager,R,AE,V,IH,JH,ER,,,,,,,,,,,,
rave,R,EY,V,,,,,,,,,,,,,,,
raven,R,EY,V,AH,N,,,,,,,,,,,,,
ravine,R,AH,V,IY,N,,,,,,,,,,,,,
ravioli,R,AE,V,IY,OW,L,IY,,,,,,,,,,,
ravisher,R,EY,V,IH,SH,ER,,,,,,,,,,,,
rawness,R,AO,N,IH,S,,,,,,,,,,,,,
rayon,R,EY,AH,N,,,,,,,,,,,,,,
rays,R,EY,Z,,,,,,,,,,,,,,,
razor,R,EY,Z,ER,,,,,,,,,,,,,,
razorback,R,EY,Z,ER,B,AE,K,,,,,,,,,,,
razzes,R,AE,Z,AH,Z,,,,,,,,,,,,,
reacquisition,R,IY,AE,K,W,AH,Z,IH,SH,AH,N,,,,,,,
reactants,R,IY,AE,K,T,AH,N,T,S,,,,,,,,,
reaction,R,IY,AE,K,SH,AH,N,,,,,,,,,,,
reactionaries,R,IY,AE,K,SH,AH,N,EH,R,IY,Z,,,,,,,
reactivation,R,IY,AE,K,T,IH,V,EY,SH,AH,N,,,,,,,
reactor,R,IY,AE,K,T,ER,,,,,,,,,,,,
reader,R,IY,D,ER,,,,,,,,,,,,,,
readership,R,IY,D,ER,SH,IH,P,,,,,,,,,,,
readies,R,EH,D,IY,Z,,,,,,,,,,,,,
readjustment,R,IY,AH,JH,AH,S,T,M,AH,N,T,,,,,,,
readout,R,IY,D,AW,T,,,,,,,,,,,,,
reaffirmation,R,IY,AE,F,ER,M,EY,SH,AH,N,,,,,,,,
reagent,R,IY,EY,JH,AH,N,T,,,,,,,,,,,
realignment,R,IY,AH,L,AY,N,M,AH,N,T,,,,,,,,
realism,R,IY,AH,L,IH,Z,M,,,,,,,,,,,
realist,R,IY,AH,L,IH,S,T,,,,,,,,,,,
realities,R,IY,AE,L,AH,T,IY,Z,,,,,,,,,,
realization,R,IY,L,AH,Z,EY,SH,AH,N,,,,,,,,,
reallocation,R,IY,AE,L,AH,K,EY,SH,AH,N,,,,,,,,
realm,R,EH,L,M,,,,,,,,,,,,,,
realness,R,IY,L,N,AH,S,,,,,,,,,,,,
realtor,R,IY,AH,L,T,ER,,,,,,,,,,,,
realty,R,IY,AH,L,T,IY,,,,,,,,,,,,
reamer,R,IY,M,ER,,,,,,,,,,,,,,
reams,R,IY,M,Z,,,,,,,,,,,,,,
reanimation,R,IY,AE,N,AH,M,EY,SH,AH,N,,,,,,,,
reaper,R,IY,P,ER,,,,,,,,,,,,,,
reappearance,R,IY,AH,P,IH,R,AH,N,S,,,,,,,,,
reapportionment,R,IY,AH,P,AO,R,SH,AH,N,M,AH,N,T,,,,,
reappraisal,R,IY,AH,P,R,EY,Z,AH,L,,,,,,,,,
rear,R,IH,R,,,,,,,,,,,,,,,
rearguard,R,IH,ER,G,AA,R,D,,,,,,,,,,,
rearmament,R,IY,AA,R,M,AH,M,AH,N,T,,,,,,,,
rearrangement,R,IY,ER,EY,N,JH,M,AH,N,T,,,,,,,,
reason,R,IY,Z,AH,N,,,,,,,,,,,,,
reassessment,R,IY,AH,S,EH,S,M,AH,N,T,,,,,,,,
reassignment,R,IY,AH,S,AY,N,M,AH,N,T,,,,,,,,
reassurance,R,IY,AH,SH,UH,R,AH,N,S,,,,,,,,,
reattachment,R,IY,AH,T,AE,CH,M,AH,N,T,,,,,,,,
rebalance,R,IY,B,AE,L,AH,N,S,,,,,,,,,,
rebar,R,IY,B,AA,R,,,,,,,,,,,,,
rebate,R,IY,B,EY,T,,,,,,,,,,,,,
rebel,R,EH,B,AH,L,,,,,,,,,,,,,
rebellion,R,IH,B,EH,L,Y,AH,N,,,,,,,,,,
rebelliousness,R,AH,B,EH,L,IY,AH,S,N,AH,S,,,,,,,
rebirth,R,IY,B,ER,TH,,,,,,,,,,,,,
rebook,R,IY,B,UH,K,,,,,,,,,,,,,
rebound,R,IY,B,AW,N,D,,,,,,,,,,,,
rebuttal,R,IH,B,AH,T,AH,L,,,,,,,,,,,
recalcitrance,R,IH,K,AE,L,S,AH,T,R,AH,N,S,,,,,,
recalibration,R,IY,K,AE,L,AH,B,R,EY,SH,AH,N,,,,,,
recapitulation,R,IY,K,AH,P,IH,CH,AH,L,EY,SH,AH,N,,,,,
receipt,R,IH,S,IY,T,,,,,,,,,,,,,
receivables,R,IH,S,IY,V,AH,B,AH,L,Z,,,,,,,,
receivership,R,IH,S,IY,V,ER,SH,IH,P,,,,,,,,,
receptacle,R,AH,S,EH,P,T,AH,K,AH,L,,,,,,,,
reception,R,IH,S,EH,P,SH,AH,N,,,,,,,,,,
receptionist,R,IH,S,EH,P,SH,AH,N,IH,S,T,,,,,,,
receptor,R,IY,S,EH,P,T,ER,,,,,,,,,,,
recertification,R,IY,S,ER,T,AH,F,AH,K,EY,SH,AH,N,,,,,
recess,R,IH,S,EH,S,,,,,,,,,,,,,
recharger,R,IY,CH,AA,R,JH,ER,,,,,,,,,,,
recidivism,R,AH,S,IH,D,IH,V,IH,Z,AH,M,,,,,,,
recidivist,R,AH,S,IH,D,IH,V,IH,S,T,,,,,,,,
recipe,R,EH,S,AH,P,IY,,,,,,,,,,,,
recipient,R,AH,S,IH,P,IY,AH,N,T,,,,,,,,,
reciprocation,R,IH,S,IH,P,R,AH,K,EY,SH,AH,N,,,,,,
recirculation,R,IY,S,ER,K,Y,AH,L,EY,SH,AH,N,,,,,,
recital,R,AH,S,AY,T,AH,L,,,,,,,,,,,
recklessness,R,EH,K,L,AH,S,N,AH,S,,,,,,,,,
reckoning,R,EH,K,AH,N,IH,NG,,,,,,,,,,,
reclamation,R,EH,K,L,AH,M,EY,SH,AH,N,,,,,,,,
recliner,R,IH,K,L,AY,N,ER,,,,,,,,,,,
recluse,R,IH,K,L,UW,S,,,,,,,,,,,,
recognition,R,EH,K,AH,G,N,IH,SH,AH,N,,,,,,,,
recognizance,R,IH,K,AA,N,AH,Z,AH,N,S,,,,,,,,
recoil,R,IY,K,OY,L,,,,,,,,,,,,,
recollection,R,EH,K,AH,L,EH,K,SH,AH,N,,,,,,,,
recombination,R,IY,K,AA,M,B,AH,N,EY,SH,AH,N,,,,,,
recommendation,R,EH,K,AH,M,AH,N,D,EY,SH,AH,N,,,,,,
recompense,R,EH,K,AH,M,P,EH,N,S,,,,,,,,,
recompression,R,IY,K,AH,M,P,R,EH,SH,AH,N,,,,,,,
recon,R,IY,K,AO,N,,,,,,,,,,,,,
reconcilement,R,EH,K,AH,N,S,AY,L,M,AH,N,T,,,,,,
reconciliation,R,EH,K,AH,N,S,IH,L,IY,EY,SH,AH,N,,,,,
recondition,R,IY,K,AH,N,D,IH,SH,AH,N,,,,,,,,
reconfiguration,R,IY,K,AH,N,F,IH,G,Y,ER,EY,SH,AH,N,,,,
reconnaissance,R,IY,K,AA,N,AH,S,AH,N,S,,,,,,,,
reconnection,R,IY,K,AH,N,EH,K,SH,AH,N,,,,,,,,
reconnoiter,R,IY,K,AH,N,OY,T,ER,,,,,,,,,,
reconsideration,R,IY,K,AH,N,S,IH,D,ER,EY,SH,AH,N,,,,,
reconstitution,R,IY,K,AA,N,S,T,AH,T,UW,SH,AH,N,,,,,
reconstruction,R,IY,K,AH,N,S,T,R,AH,K,SH,AH,N,,,,,
reconversion,R,IY,K,AH,N,V,ER,ZH,AH,N,,,,,,,,
reconvict,R,IY,K,AA,N,V,IH,K,T,,,,,,,,,
record,R,AH,K,AO,R,D,,,,,,,,,,,,
recordplayer,R,IH,K,AO,R,D,P,L,EY,ER,,,,,,,,
recourse,R,IY,K,AO,R,S,,,,,,,,,,,,
recoveries,R,IH,K,AH,V,ER,IY,Z,,,,,,,,,,
recreation,R,EH,K,R,IY,EY,SH,AH,N,,,,,,,,,
recrimination,R,IH,K,R,IH,M,IH,N,EY,SH,AH,N,,,,,,
recruitment,R,AH,K,R,UW,T,M,AH,N,T,,,,,,,,
rectangle,R,EH,K,T,AE,NG,G,AH,L,,,,,,,,,
rectification,R,EH,K,T,AH,F,AH,K,EY,SH,AH,N,,,,,,
rectitude,R,EH,K,T,IH,T,UW,D,,,,,,,,,,
rector,R,EH,K,T,ER,,,,,,,,,,,,,
rectory,R,EH,K,T,ER,IY,,,,,,,,,,,,
rectum,R,EH,K,T,AH,M,,,,,,,,,,,,
rectus,R,EH,K,T,AH,S,,,,,,,,,,,,
recuperation,R,IH,K,UW,P,ER,EY,SH,AH,N,,,,,,,,
recurrence,R,IH,K,ER,AH,N,S,,,,,,,,,,,
recyclables,R,IY,S,AY,K,L,AH,B,AH,L,Z,,,,,,,
recyclingbin,R,IY,S,IY,K,L,IH,NG,B,IH,N,,,,,,,
red,R,EH,D,,,,,,,,,,,,,,,
redbird,R,EH,D,B,ER,D,,,,,,,,,,,,
redbone,R,EH,D,B,OW,N,,,,,,,,,,,,
redbreast,R,EH,D,B,R,EH,S,T,,,,,,,,,,
redcap,R,EH,D,K,AE,P,,,,,,,,,,,,
redcoat,R,EH,D,K,OW,T,,,,,,,,,,,,
redecoration,R,IY,D,EH,K,ER,EY,SH,AH,N,,,,,,,,
rededication,R,IY,D,EH,D,AH,K,EY,SH,AH,N,,,,,,,
redeemer,R,IY,D,IY,M,ER,,,,,,,,,,,,
redefinition,R,IY,D,EH,F,AH,N,IH,SH,AH,N,,,,,,,
redemption,R,IH,D,EH,M,P,SH,AH,N,,,,,,,,,
redeployment,R,IY,D,IH,P,L,OY,M,AH,N,T,,,,,,,
redevelopment,R,IY,D,IH,V,EH,L,AH,P,M,AH,N,T,,,,,
redeye,R,EH,D,AY,,,,,,,,,,,,,,
redhead,R,EH,D,HH,EH,D,,,,,,,,,,,,
redid,R,IY,D,IH,D,,,,,,,,,,,,,
rediscovery,R,IY,D,IH,S,K,AH,V,R,IY,,,,,,,,
redistribution,R,IY,D,IH,S,T,R,AH,B,Y,UW,SH,AH,N,,,,
redneck,R,EH,D,N,EH,K,,,,,,,,,,,,
redness,R,EH,D,N,AH,S,,,,,,,,,,,,
redo,R,IY,D,UW,,,,,,,,,,,,,,
redone,R,IY,D,AH,N,,,,,,,,,,,,,
redoubt,R,IY,D,AW,T,,,,,,,,,,,,,
redpotatoes,R,EH,D,P,AH,T,EY,T,OW,Z,,,,,,,,
redskin,R,EH,D,S,K,IH,N,,,,,,,,,,,
reducer,R,IH,D,UW,S,ER,,,,,,,,,,,,
reduction,R,IH,D,AH,K,SH,AH,N,,,,,,,,,,
reductionist,R,IY,D,AH,K,SH,AH,N,IH,S,T,,,,,,,
redundancies,R,IH,D,AH,N,D,AH,N,S,IY,Z,,,,,,,
reeds,R,IY,D,Z,,,,,,,,,,,,,,
reeducation,R,IY,EH,JH,AH,K,EY,SH,AH,N,,,,,,,,
reef,R,IY,F,,,,,,,,,,,,,,,
reefer,R,IY,F,ER,,,,,,,,,,,,,,
reel,R,IY,L,,,,,,,,,,,,,,,
reelection,R,IY,IH,L,EH,K,SH,AH,N,,,,,,,,,
reenactment,R,IY,IH,N,AE,K,T,M,AH,N,T,,,,,,,
reengage,R,IY,EH,N,G,EY,JH,,,,,,,,,,,
reenlist,R,IY,EH,N,L,IH,S,T,,,,,,,,,,
reentry,R,IY,IH,N,T,R,IY,,,,,,,,,,,
reevaluation,R,IY,IH,V,AE,L,Y,UW,EY,SH,AH,N,,,,,,
reexamination,R,IY,IH,G,Z,AE,M,AH,N,EY,SH,AH,N,,,,,
ref,R,EH,F,,,,,,,,,,,,,,,
refection,R,IH,F,EH,K,SH,AH,N,,,,,,,,,,
referee,R,EH,F,ER,IY,,,,,,,,,,,,,
reference,R,EH,F,ER,AH,N,S,,,,,,,,,,,
referendum,R,EH,F,ER,EH,N,D,AH,M,,,,,,,,,
referral,R,IH,F,ER,AH,L,,,,,,,,,,,,
refill,R,IY,F,IH,L,,,,,,,,,,,,,
refinement,R,AH,F,AY,N,M,AH,N,T,,,,,,,,,
refineries,R,IH,F,AY,N,ER,IY,Z,,,,,,,,,,
reflection,R,AH,F,L,EH,K,SH,AH,N,,,,,,,,,
reflector,R,IH,F,L,EH,K,T,ER,,,,,,,,,,
reflex,R,IY,F,L,EH,K,S,,,,,,,,,,,
reflexology,R,IY,F,L,EH,K,S,AA,L,AH,JH,IY,,,,,,
reflux,R,IY,F,L,AH,K,S,,,,,,,,,,,
refocus,R,IY,F,OW,K,AH,S,,,,,,,,,,,
reform,R,AH,F,AO,R,M,,,,,,,,,,,,
reformatories,R,IH,F,AO,R,M,AH,T,AO,R,IY,Z,,,,,,
reformist,R,IH,F,AO,R,M,IH,S,T,,,,,,,,,
refraction,R,IY,F,R,AE,K,SH,AH,N,,,,,,,,,
refractor,R,AH,F,R,AE,K,T,ER,,,,,,,,,,
refreshment,R,AH,F,R,EH,SH,M,AH,N,T,,,,,,,,
refrigerator,R,AH,F,R,IH,JH,ER,EY,T,ER,,,,,,,,
refuge,R,EH,F,Y,UW,JH,,,,,,,,,,,,
refugee,R,EH,F,Y,UW,JH,IY,,,,,,,,,,,
refund,R,IH,F,AH,N,D,,,,,,,,,,,,
refurbishment,R,IY,F,ER,B,IH,SH,M,AH,N,T,,,,,,,
refusal,R,AH,F,Y,UW,Z,AH,L,,,,,,,,,,
refutation,R,EH,F,Y,UW,T,EY,SH,AH,N,,,,,,,,
regalia,R,IH,G,EY,L,Y,AH,,,,,,,,,,,
regard,R,AH,G,AA,R,D,,,,,,,,,,,,
regatta,R,IH,G,AA,T,AH,,,,,,,,,,,,
regeneration,R,IY,JH,EH,N,ER,EY,SH,AH,N,,,,,,,,
reggae,R,EH,G,EY,,,,,,,,,,,,,,
regime,R,AH,ZH,IY,M,,,,,,,,,,,,,
regimen,R,EH,JH,AH,M,AH,N,,,,,,,,,,,
regiment,R,EH,JH,AH,M,AH,N,T,,,,,,,,,,
region,R,IY,JH,AH,N,,,,,,,,,,,,,
register,R,EH,JH,IH,S,T,ER,,,,,,,,,,,
registrar,R,EH,JH,IH,S,T,R,AA,R,,,,,,,,,
registration,R,EH,JH,IH,S,T,R,EY,SH,AH,N,,,,,,,
registries,R,EH,JH,IH,S,T,R,IY,Z,,,,,,,,,
regression,R,AH,G,R,EH,SH,AH,N,,,,,,,,,,
regrets,R,IH,G,R,EH,T,S,,,,,,,,,,,
regularity,R,EH,G,Y,AH,L,EH,R,AH,T,IY,,,,,,,
regulation,R,EH,G,Y,AH,L,EY,SH,AH,N,,,,,,,,
regurgitation,R,AH,G,AH,R,JH,AH,T,EY,SH,AH,N,,,,,,
rehab,R,IY,HH,AE,B,,,,,,,,,,,,,
rehabilitation,R,IY,HH,AH,B,IH,L,AH,T,EY,SH,AH,N,,,,,
rehearsal,R,IH,HH,ER,S,AH,L,,,,,,,,,,,
rehydration,R,IY,HH,AY,D,R,EY,SH,AH,N,,,,,,,,
reign,R,EY,N,,,,,,,,,,,,,,,
reimbursement,R,IY,IH,M,B,ER,S,M,AH,N,T,,,,,,,
reincarnation,R,IY,IH,N,K,AA,R,N,EY,SH,AH,N,,,,,,
reindeer,R,EY,N,D,IH,R,,,,,,,,,,,,
reinforcement,R,IY,IH,N,F,AO,R,S,M,AH,N,T,,,,,,
reins,R,EY,N,Z,,,,,,,,,,,,,,
reinsertion,R,IY,IH,N,S,ER,SH,AH,N,,,,,,,,,
reinstatement,R,IY,IH,N,S,T,EY,T,M,AH,N,T,,,,,,
reintegration,R,IY,IH,N,T,AH,G,R,EY,SH,AH,N,,,,,,
reinterpretation,R,IY,IH,N,T,ER,P,R,AH,T,EY,SH,AH,N,,,,
reintroduction,R,IY,IH,N,T,R,AH,D,AH,K,SH,AH,N,,,,,
reinvention,R,IY,IH,N,V,EH,N,SH,AH,N,,,,,,,,
reinvestment,R,IY,IH,N,V,EH,S,T,M,AH,N,T,,,,,,
reiteration,R,IY,IH,T,ER,EY,SH,AH,N,,,,,,,,,
rejection,R,IH,JH,EH,K,SH,AH,N,,,,,,,,,,
rejoinder,R,IH,JH,OY,N,D,ER,,,,,,,,,,,
rejuvenation,R,IH,JH,UW,V,AH,N,EY,SH,AH,N,,,,,,,
relapse,R,IY,L,AE,P,S,,,,,,,,,,,,
relation,R,IY,L,EY,SH,AH,N,,,,,,,,,,,
relationship,R,IY,L,EY,SH,AH,N,SH,IH,P,,,,,,,,
relative,R,EH,L,AH,T,IH,V,,,,,,,,,,,
